petName,enemyId,templateId,earth,water,fire,wind,initNum,lvupPointSource,baseVital,baseStr,baseTough,baseDex,poisonResist,paralysisResist,sleepResist,stoneResist,drunkResist,confusionResist,critical,counter,lvMin,lvMax,hpMin,hpMax,attackMin,attackMax,defenseMin,defenseMax,agilityMin,agilityMax,skill1,skill2,skill3,skill4,skill5,skill6,skill7,limitLevel,imageId
克洛恩,1637,804,50,50,0,0,30,4.5,27,38,23,29,0,0,0,0,0,0,1,1,1,1,58,75,12,17,8,13,8,12,1,2,-1,-1,-1,-1,-1,-1,100899
克洛恩,1918,804,50,50,0,0,30,4.5,27,38,23,29,0,0,0,0,0,0,1,1,90,95,748,1023,163,231,111,176,104,166,1,2,-1,-1,-1,-1,-1,-1,100899
克洛尔,60,103,0,40,60,0,18,4.5,18,20,18,24,0,0,0,0,0,0,0,1,1,1,23,33,4,6,3,6,3,6,1,2,-1,-1,-1,-1,-1,-1,100293
克洛尔,378,103,0,40,60,0,18,4.5,18,20,18,24,0,0,0,0,0,0,0,1,1,1,23,33,4,6,3,6,3,6,1,2,-1,-1,-1,-1,-1,-1,100293
克洛尔,379,103,0,40,60,0,18,4.5,18,20,18,24,0,0,0,0,0,0,0,1,2,4,28,56,5,11,4,10,4,10,1,2,-1,-1,-1,-1,-1,-1,100293
克洛尔,380,103,0,40,60,0,18,4.5,18,20,18,24,0,0,0,0,0,0,0,1,3,5,33,63,5,12,5,12,5,12,1,2,-1,-1,-1,-1,-1,-1,100293
克洛尔,429,103,0,40,60,0,18,4.5,18,20,18,24,0,0,0,0,0,0,0,1,10,12,70,116,12,23,11,22,11,22,1,2,-1,-1,-1,-1,-1,-1,100293
库玛斯,1984,989,60,0,0,40,26,4.5,28,35,24,21,0,0,0,0,0,0,1,1,1,1,48,63,10,13,7,11,4,8,1,2,-1,-1,-1,-1,-1,-1,101444
库胖达,2396,109,0,50,50,0,23,4.5,33,42,26,24,0,0,0,0,0,0,1,1,1,1,50,63,10,14,7,10,5,8,1,2,-1,-1,-1,-1,-1,-1,101713
昆伊,64,113,0,0,50,50,15,4.5,13,20,17,25,0,0,0,0,0,0,2,0,1,1,16,25,3,5,2,5,3,5,1,2,-1,-1,-1,-1,-1,-1,100297
昆伊,119,113,0,0,50,50,15,4.5,13,20,17,25,0,0,0,0,0,0,2,0,1,1,16,25,3,5,2,5,3,5,1,2,-1,-1,-1,-1,-1,-1,100297
昆伊,120,113,0,0,50,50,15,4.5,13,20,17,25,0,0,0,0,0,0,2,0,2,3,20,38,4,8,3,7,4,8,1,2,-1,-1,-1,-1,-1,-1,100297
昆伊,121,113,0,0,50,50,15,4.5,13,20,17,25,0,0,0,0,0,0,2,0,3,5,25,52,5,11,4,10,5,11,1,2,-1,-1,-1,-1,-1,-1,100297
昆伊,259,113,0,0,50,50,15,4.5,13,20,17,25,0,0,0,0,0,0,2,0,15,20,78,152,15,33,13,30,16,33,1,2,-1,-1,-1,-1,-1,-1,100297
昆伊,1433,113,0,0,50,50,15,4.5,13,20,17,25,0,0,0,0,0,0,2,0,25,30,122,220,24,48,21,44,25,48,1,2,-1,-1,-1,-1,-1,-1,100297
昆依特,1595,762,60,40,0,0,20,4.5,17,21,24,28,0,0,0,0,0,0,1,1,1,1,27,39,4,7,5,8,5,8,1,2,-1,-1,-1,-1,-1,-1,100857
昆依特,1738,762,60,40,0,0,20,4.5,17,21,24,28,0,0,0,0,0,0,1,1,85,95,487,772,87,154,96,165,92,158,1,2,-1,-1,-1,-1,-1,-1,100857
昆依特,1827,762,60,40,0,0,20,4.5,17,21,24,28,0,0,0,0,0,0,1,1,70,79,405,647,72,129,80,138,76,132,1,2,-1,-1,-1,-1,-1,-1,100857
拉佛洛斯,2007,1012,60,0,0,40,27,4.5,27,35,25,31,0,0,0,0,0,0,1,1,1,1,52,68,10,14,8,12,7,11,1,2,-1,-1,-1,-1,-1,-1,101464
拉格多鲁,2026,1031,0,70,30,0,27,4.5,30,31,23,27,0,0,0,0,0,0,1,1,1,1,53,68,9,13,7,11,6,10,1,2,-1,-1,-1,-1,-1,-1,101486
拉可拉斯,362,325,0,70,30,0,23,4.5,34,21,22,20,0,0,0,0,0,0,0,5,1,1,44,58,5,9,6,9,4,7,1,2,-1,-1,-1,-1,-1,-1,100383
拉可拉斯,1395,325,0,70,30,0,23,4.5,34,21,22,20,0,0,0,0,0,0,0,5,1,1,44,58,5,9,6,9,4,7,1,2,-1,-1,-1,-1,-1,-1,100383
拉可拉斯,1396,325,0,70,30,0,23,4.5,34,21,22,20,0,0,0,0,0,0,0,5,93,95,762,1009,100,159,103,163,70,127,1,2,-1,-1,-1,-1,-1,-1,100383
拉可拉斯,1486,325,0,70,30,0,23,4.5,34,21,22,20,0,0,0,0,0,0,0,5,100,105,817,1110,107,176,111,179,75,140,1,2,-1,-1,-1,-1,-1,-1,100383
拉可拉斯,1505,325,0,70,30,0,23,4.5,34,21,22,20,0,0,0,0,0,0,0,5,10,15,115,199,15,31,15,32,10,25,1,2,-1,-1,-1,-1,-1,-1,100383
拉奇鲁哥,46,71,0,0,100,0,23,4.5,22,26,20,26,0,0,0,0,0,0,0,3,1,1,35,49,6,10,5,8,5,8,1,2,-1,-1,-1,-1,-1,-1,100279
拉奇鲁哥,997,71,0,0,100,0,23,4.5,22,26,20,26,0,0,0,0,0,0,0,3,1,1,35,49,6,10,5,8,5,8,1,2,-1,-1,-1,-1,-1,-1,100279
拉奇鲁哥,998,71,0,0,100,0,23,4.5,22,26,20,26,0,0,0,0,0,0,0,3,41,43,285,408,53,84,44,73,43,72,1,2,-1,-1,-1,-1,-1,-1,100279
拉奇鲁哥,1211,71,0,0,100,0,23,4.5,22,26,20,26,0,0,0,0,0,0,0,3,62,63,416,579,78,119,64,104,64,102,1,2,-1,-1,-1,-1,-1,-1,100279
拉奇鲁哥,1214,71,0,0,100,0,23,4.5,22,26,20,26,0,0,0,0,0,0,0,3,63,64,422,588,79,120,65,106,65,104,1,2,-1,-1,-1,-1,-1,-1,100279
拉奇鲁哥,1499,71,0,0,100,0,23,4.5,22,26,20,26,0,0,0,0,0,0,0,3,20,25,154,254,29,52,23,45,23,45,1,2,-1,-1,-1,-1,-1,-1,100279
拉奇鲁哥,2393,99,0,0,100,0,23,4.5,22,26,20,26,0,0,0,0,0,0,0,3,1,1,35,49,6,10,5,8,5,8,1,2,-1,-1,-1,-1,-1,20,100279
拉奇鲁哥,2695,1305,0,0,100,0,27,4.5,24,40,14,38,0,0,0,0,0,0,0,3,1,1,49,65,11,15,5,9,9,13,1,2,-1,-1,-1,-1,-1,-1,100279
拉奇斯斯,1587,753,30,0,0,70,23,4.5,26,24,26,30,0,0,0,0,0,0,1,1,1,1,41,54,6,9,7,10,6,9,1,2,-1,-1,-1,-1,-1,-1,100848
拉奇斯斯,1709,753,30,0,0,70,23,4.5,26,24,26,30,0,0,0,0,0,0,1,1,45,55,358,568,57,103,60,107,55,100,1,2,-1,-1,-1,-1,-1,-1,100848
拉斯基,1591,758,0,0,60,40,18,4.5,20,27,21,27,0,0,0,0,0,0,1,1,1,1,27,37,5,8,4,7,4,7,1,2,-1,-1,-1,-1,-1,-1,100853
拉斯基,1735,758,0,0,60,40,18,4.5,20,27,21,27,0,0,0,0,0,0,1,1,85,95,534,823,107,177,88,155,88,153,1,2,-1,-1,-1,-1,-1,-1,100853
拉斯基,1853,758,0,0,60,40,18,4.5,20,27,21,27,0,0,0,0,0,0,1,1,80,90,504,781,101,168,83,147,83,145,1,2,-1,-1,-1,-1,-1,-1,100853
拉特利,1991,996,0,0,30,70,27,4.5,25,38,23,26,0,0,0,0,0,0,1,1,1,1,49,65,11,15,7,11,6,10,1,2,-1,-1,-1,-1,-1,-1,101451
拉伊霍恩,357,314,50,50,0,0,30,4.5,20,25,25,30,5,5,5,5,5,5,0,5,1,1,46,64,8,13,8,13,8,12,1,2,-1,-1,-1,-1,-1,-1,100378
拉伊霍恩,1464,314,50,50,0,0,30,4.5,20,25,25,30,5,5,5,5,5,5,0,5,95,105,633,954,117,194,117,194,113,187,1,2,-1,-1,-1,-1,-1,-1,100378
莱比,1929,966,0,80,20,0,21,4.5,32,27,20,26,0,0,0,0,0,0,1,1,50,50,427,553,68,99,54,86,52,82,1,2,-1,-1,-1,-1,-1,60,100821
莱恩洛克,2564,179,80,20,0,0,27,4.5,30,42,27,32,0,0,0,0,0,0,5,0,1,1,58,74,12,16,9,13,8,11,1,2,636,-1,-1,-1,-1,-1,101873
莱恩奇夫,2563,178,0,0,80,20,27,4.5,27,47,22,35,0,0,0,0,0,0,5,0,1,1,56,71,13,17,7,11,8,12,1,2,636,-1,-1,-1,-1,-1,101872
莱福,2589,1199,70,0,0,30,25,4.5,38,60,26,60,5,5,5,5,5,5,2,2,1,1,73,88,16,20,9,12,14,18,1,2,-1,-1,-1,-1,-1,-1,101912
莱福,2702,1312,70,0,0,30,30,4.5,30,41,34,32,100,100,100,100,100,100,2,2,1,1,66,84,14,18,12,16,9,13,1,2,573,-1,-1,-1,-1,-1,101912
莱姆洛斯,1651,818,60,0,0,40,23,4.5,34,22,28,23,0,0,0,0,0,0,1,1,1,1,47,60,6,9,7,10,4,8,1,2,-1,-1,-1,-1,-1,-1,100913
莱姆洛斯,1945,818,60,0,0,40,23,4.5,34,22,28,23,0,0,0,0,0,0,1,1,101,105,867,1154,115,183,138,207,88,153,1,2,-1,-1,-1,-1,-1,-1,100913
兰贝鲁斯,364,332,0,70,30,0,21,4.5,26,21,21,22,0,0,0,0,0,0,1,0,1,1,34,46,5,8,5,8,4,7,1,2,-1,-1,-1,-1,-1,-1,100385
兰贝鲁斯,523,332,0,70,30,0,21,4.5,26,21,21,22,0,0,0,0,0,0,1,0,1,1,34,46,5,8,5,8,4,7,1,2,-1,-1,-1,-1,-1,-1,100385
兰贝鲁斯,524,332,0,70,30,0,21,4.5,26,21,21,22,0,0,0,0,0,0,1,0,25,28,191,286,29,50,29,50,23,43,1,2,-1,-1,-1,-1,-1,-1,100385
兰贝鲁斯,525,332,0,70,30,0,21,4.5,26,21,21,22,0,0,0,0,0,0,1,0,27,30,205,304,31,53,31,53,25,46,1,2,-1,-1,-1,-1,-1,-1,100385
兰贝鲁斯,542,332,0,70,30,0,21,4.5,26,21,21,22,0,0,0,0,0,0,1,0,26,27,198,277,30,49,30,49,24,42,1,2,-1,-1,-1,-1,-1,-1,100385
兰贝鲁斯,543,332,0,70,30,0,21,4.5,26,21,21,22,0,0,0,0,0,0,1,0,28,29,211,295,31,52,31,52,25,45,1,2,-1,-1,-1,-1,-1,-1,100385
兰贝鲁斯,1340,332,0,70,30,0,21,4.5,26,21,21,22,0,0,0,0,0,0,1,0,59,60,414,570,62,101,62,101,50,87,1,2,-1,-1,-1,-1,-1,-1,100385
兰贝鲁斯,1341,332,0,70,30,0,21,4.5,26,21,21,22,0,0,0,0,0,0,1,0,60,61,421,579,63,102,63,102,51,88,1,2,-1,-1,-1,-1,-1,-1,100385
兰贝鲁斯,1342,332,0,70,30,0,21,4.5,26,21,21,22,0,0,0,0,0,0,1,0,61,62,428,588,64,104,64,104,52,90,1,2,-1,-1,-1,-1,-1,-1,100385
兰贝鲁斯,1438,332,0,70,30,0,21,4.5,26,21,21,22,0,0,0,0,0,0,1,0,25,30,191,304,29,53,29,53,23,46,1,2,-1,-1,-1,-1,-1,-1,100385
蓝宝,1602,769,0,100,0,0,23,4.5,33,27,26,17,0,0,0,0,0,0,1,1,1,1,45,58,7,10,7,10,3,6,1,2,-1,-1,-1,-1,-1,-1,100864
蓝宝,1877,769,0,100,0,0,23,4.5,33,27,26,17,0,0,0,0,0,0,1,1,90,99,750,1062,120,191,116,188,56,120,1,2,-1,-1,-1,-1,-1,-1,100864
蓝龟,1577,743,0,100,0,0,15,4.5,31,24,38,10,0,0,0,0,0,0,1,1,1,1,28,37,4,6,6,8,1,3,1,2,-1,-1,-1,-1,-1,-1,100838
蓝龟,2029,743,0,100,0,0,15,4.5,31,24,38,10,0,0,0,0,0,0,1,1,90,95,712,977,109,171,155,220,29,86,1,2,-1,-1,-1,-1,-1,-1,100838
乐多,2590,1200,0,30,70,0,25,4.5,38,60,26,60,5,5,5,5,5,5,2,2,1,1,73,88,16,20,9,12,14,18,1,2,-1,-1,-1,-1,-1,-1,101913
乐多,2703,1313,0,30,70,0,30,4.5,27,44,30,34,100,100,100,100,100,100,2,2,1,1,63,80,14,19,11,15,9,13,1,2,573,-1,-1,-1,-1,-1,101913
雷比特,2086,1070,0,0,70,30,30,4.5,30,45,35,20,0,0,0,0,0,0,1,1,1,1,64,82,15,19,12,16,5,9,1,2,-1,-1,-1,-1,-1,-1,101536
雷德力克斯,1657,824,50,50,0,0,23,4.5,30,22,27,23,0,0,0,0,0,0,1,1,1,1,43,56,6,9,7,10,4,8,1,2,-1,-1,-1,-1,-1,-1,100919
雷德力克斯,1873,824,50,50,0,0,23,4.5,30,22,27,23,0,0,0,0,0,0,1,1,71,80,569,833,81,140,94,155,63,118,1,2,-1,-1,-1,-1,-1,-1,100919
雷德力克斯,1919,824,50,50,0,0,23,4.5,30,22,27,23,0,0,0,0,0,0,1,1,90,95,712,981,101,164,118,182,79,139,1,2,-1,-1,-1,-1,-1,-1,100919
雷帝斯洛,2080,1060,0,0,0,0,39,4.5,26,42,24,29,0,0,0,0,0,0,5,0,1,1,76,98,18,23,11,17,10,15,1,2,-1,-1,-1,-1,-1,-1,101501
雷帝斯洛,2105,335,100,100,100,100,39,4.5,26,42,24,29,0,0,0,0,0,0,5,0,1,1,76,98,18,23,11,17,10,15,1,2,-1,-1,-1,-1,-1,-1,101437
雷恩巴肯,1976,982,0,90,10,0,42,4.5,36,43,22,32,-10,-10,-10,-10,-10,-10,1,1,1,1,99,123,20,26,12,18,12,18,1,2,600,702,-1,-1,-1,-1,101424
雷尔胖,1798,905,0,0,60,40,20,4.5,34,29,25,23,0,0,0,0,0,0,1,1,1,1,41,53,6,9,6,8,4,7,1,2,-1,-1,-1,-1,-1,1,100825
雷尔之神,21215,21214,0,0,100,0,36,4.5,42,26,48,68,35,35,35,35,35,35,7,3,1,1,110,131,13,18,20,25,23,28,1,2,1085,1086,1073,1068,1069,-1,101815
雷格特,1997,1002,0,100,0,0,23,4.5,34,20,33,16,0,0,0,0,0,0,1,1,1,1,46,59,5,9,8,11,3,6,1,2,-1,-1,-1,-1,-1,-1,101457
雷玛特,1985,990,0,90,10,0,26,4.5,32,34,19,23,0,0,0,0,0,0,1,1,1,1,52,67,9,13,6,10,5,9,1,2,-1,-1,-1,-1,-1,-1,101445
雷诺夫,2621,1231,0,80,20,0,25,4.5,42,32,37,19,8,8,8,8,8,8,5,4,1,1,63,77,9,13,10,14,4,7,1,2,-1,-1,-1,-1,-1,-1,101952
雷诺夫,2725,1335,0,80,20,0,25,4.5,42,42,47,29,8,8,8,8,8,8,5,4,1,1,70,85,12,16,13,17,6,10,1,2,-1,-1,-1,-1,-1,-1,101952
雷诺吉洛,2619,1229,30,0,0,70,25,4.5,38,28,35,22,8,8,8,8,8,8,5,4,1,1,58,72,8,12,10,13,5,8,1,2,-1,-1,-1,-1,-1,-1,101950
雷诺吉洛,2727,1337,30,0,0,70,25,4.5,38,38,45,32,8,8,8,8,8,8,5,4,1,1,65,80,11,15,13,16,7,11,1,2,-1,-1,-1,-1,-1,-1,101950
雷斯,21052,21052,0,0,100,0,34,4.5,28,45,19,49,30,30,30,30,30,30,7,3,1,1,75,94,17,21,9,14,15,20,1,2,1033,659,1069,1072,1073,-1,110149
雷斯特,21053,21053,0,0,100,0,34,4.5,27,47,17,49,30,30,30,30,30,30,7,3,1,1,73,93,17,22,8,13,15,20,1,2,1033,659,1072,1073,1048,-1,110150
雷诛,1905,953,70,30,0,0,22,4.5,44,21,16,13,0,0,0,0,0,0,2,0,79,79,741,935,85,134,70,119,36,83,1,2,110,-1,-1,-1,-1,79,101281
里昂蛙,1624,791,100,0,0,0,25,4.5,38,29,34,13,0,0,0,0,0,0,1,1,1,1,56,70,8,12,9,13,2,6,1,2,-1,-1,-1,-1,-1,-1,100886
里昂蛙,1703,791,100,0,0,0,25,4.5,38,29,34,13,0,0,0,0,0,0,1,1,100,100,943,1187,146,207,165,226,46,105,1,2,-1,-1,-1,-1,-1,-1,100886
里德尔,2399,110,0,0,70,30,33,4.5,26,44,18,38,0,0,0,0,0,0,1,1,1,1,66,85,15,20,8,13,11,16,1,2,-1,-1,-1,-1,-1,-1,101729
里拉拉,1592,759,0,100,0,0,18,4.5,27,23,21,26,0,0,0,0,0,0,1,1,1,1,31,41,4,7,4,7,4,6,1,2,-1,-1,-1,-1,-1,-1,100854
里斯基,61,104,20,80,0,0,17,4.5,19,16,19,23,0,0,0,0,0,0,0,1,1,1,22,31,3,5,3,6,3,5,1,2,-1,-1,-1,-1,-1,-1,100294
里斯基,385,104,20,80,0,0,17,4.5,19,16,19,23,0,0,0,0,0,0,0,1,1,1,22,31,3,5,3,6,3,5,1,2,-1,-1,-1,-1,-1,-1,100294
里斯基,386,104,20,80,0,0,17,4.5,19,16,19,23,0,0,0,0,0,0,0,1,2,3,27,47,3,8,4,9,4,8,1,2,-1,-1,-1,-1,-1,-1,100294
里斯基,387,104,20,80,0,0,17,4.5,19,16,19,23,0,0,0,0,0,0,0,1,2,4,27,54,3,9,4,10,4,10,1,2,-1,-1,-1,-1,-1,-1,100294
里斯基,430,104,20,80,0,0,17,4.5,19,16,19,23,0,0,0,0,0,0,0,1,10,12,68,114,10,20,11,22,11,21,1,2,-1,-1,-1,-1,-1,-1,100294
里斯基,1173,589,20,80,0,0,17,4.5,19,16,19,23,0,0,0,0,0,0,0,1,15,25,94,212,13,37,15,40,15,39,1,2,-1,-1,-1,-1,-1,-1,100294
里斯基,1328,104,20,80,0,0,17,4.5,19,16,19,23,0,0,0,0,0,0,0,1,55,56,302,445,44,79,50,85,48,82,1,2,-1,-1,-1,-1,-1,-1,100294
里斯基,1329,104,20,80,0,0,17,4.5,19,16,19,23,0,0,0,0,0,0,0,1,56,57,308,453,44,80,51,87,49,84,1,2,-1,-1,-1,-1,-1,-1,100294
里斯基,1330,104,20,80,0,0,17,4.5,19,16,19,23,0,0,0,0,0,0,0,1,56,57,308,453,44,80,51,87,49,84,1,2,-1,-1,-1,-1,-1,-1,100294
立杜鲁斯,1654,821,50,0,0,50,23,4.5,26,22,27,26,0,0,0,0,0,0,1,1,1,1,40,53,6,9,7,10,5,8,1,2,-1,-1,-1,-1,-1,-1,100916
立杜鲁斯,1729,821,50,0,0,50,23,4.5,26,22,27,26,0,0,0,0,0,0,1,1,65,75,488,743,74,131,86,145,66,121,1,2,-1,-1,-1,-1,-1,-1,100916
利普多尔,2005,1010,20,80,0,0,27,4.5,31,35,25,27,0,0,0,0,0,0,1,1,1,1,55,71,10,14,8,12,6,10,1,2,-1,-1,-1,-1,-1,-1,101465
利西亚,2000,1005,100,0,0,0,26,4.5,30,27,26,26,0,0,0,0,0,0,1,1,1,1,50,65,8,12,8,11,6,9,1,2,-1,-1,-1,-1,-1,-1,101460
利则诺顿,54,91,100,0,0,0,22,4.5,27,37,19,17,0,0,0,0,0,0,5,0,1,1,38,51,8,12,5,8,3,6,1,2,-1,-1,-1,-1,-1,-1,100287
利则诺顿,1138,91,100,0,0,0,22,4.5,27,37,19,17,0,0,0,0,0,0,5,0,1,1,38,51,8,12,5,8,3,6,1,2,-1,-1,-1,-1,-1,-1,100287
利则诺顿,1139,91,100,0,0,0,22,4.5,27,37,19,17,0,0,0,0,0,0,5,0,62,63,470,634,107,148,64,104,39,78,1,2,-1,-1,-1,-1,-1,-1,100287
利则诺顿,1141,91,100,0,0,0,22,4.5,27,37,19,17,0,0,0,0,0,0,5,0,63,64,477,643,109,150,65,106,40,79,1,2,-1,-1,-1,-1,-1,-1,100287
利则诺顿,1143,91,100,0,0,0,22,4.5,27,37,19,17,0,0,0,0,0,0,5,0,64,65,484,653,110,152,66,107,41,80,1,2,-1,-1,-1,-1,-1,-1,100287
利则诺顿,1145,91,100,0,0,0,22,4.5,27,37,19,17,0,0,0,0,0,0,5,0,65,66,492,662,112,154,67,109,41,81,1,2,-1,-1,-1,-1,-1,-1,100287
利则诺顿,1187,91,100,0,0,0,22,4.5,27,37,19,17,0,0,0,0,0,0,5,0,51,53,392,540,89,126,53,89,33,66,1,2,-1,-1,-1,-1,-1,-1,100287
利则诺顿,1322,91,100,0,0,0,22,4.5,27,37,19,17,0,0,0,0,0,0,5,0,83,85,619,841,141,196,84,138,52,103,1,2,-1,-1,-1,-1,-1,-1,100287
利则诺顿,2670,1280,90,10,0,0,32,4.5,28,44,28,34,0,0,0,0,0,0,3,1,1,1,68,87,15,20,11,15,10,14,1,2,711,-1,-1,-1,-1,-1,100287
鲁贝莱欧,2402,119,0,0,80,20,29,4.5,26,51,22,34,0,0,0,0,0,0,1,1,1,1,60,76,16,20,8,12,9,13,1,2,-1,-1,-1,-1,-1,-1,101727
鲁比,1926,965,0,0,80,20,23,4.5,22,32,27,26,0,0,0,0,0,0,1,1,1,1,38,52,8,11,7,10,5,8,1,2,541,-1,-1,-1,-1,-1,101177
鲁拉其斯,1586,752,80,20,0,0,23,4.5,27,25,28,26,0,0,0,0,0,0,1,1,1,1,42,55,6,10,7,10,5,8,1,2,-1,-1,-1,-1,-1,-1,100847
鲁拉其斯,1737,752,80,20,0,0,23,4.5,27,25,28,26,0,0,0,0,0,0,1,1,85,95,656,961,106,176,116,187,86,151,1,2,-1,-1,-1,-1,-1,-1,100847
鲁尼帖斯,49,74,100,0,0,0,22,4.5,23,23,25,22,0,0,0,0,0,0,0,3,1,1,34,47,5,9,6,9,4,7,1,2,-1,-1,-1,-1,-1,-1,100282
鲁尼帖斯,170,74,100,0,0,0,22,4.5,23,23,25,22,0,0,0,0,0,0,0,3,1,1,34,47,5,9,6,9,4,7,1,2,-1,-1,-1,-1,-1,-1,100282
鲁尼帖斯,171,74,100,0,0,0,22,4.5,23,23,25,22,0,0,0,0,0,0,0,3,11,14,97,159,16,30,17,31,12,25,1,2,-1,-1,-1,-1,-1,-1,100282
鲁尼帖斯,172,74,100,0,0,0,22,4.5,23,23,25,22,0,0,0,0,0,0,0,3,13,16,110,177,18,33,20,35,14,27,1,2,-1,-1,-1,-1,-1,-1,100282
鲁尼帖斯,173,74,100,0,0,0,22,4.5,23,23,25,22,0,0,0,0,0,0,0,3,15,18,123,194,20,37,22,38,15,30,1,2,-1,-1,-1,-1,-1,-1,100282
鲁尼帖斯,1091,74,100,0,0,0,22,4.5,23,23,25,22,0,0,0,0,0,0,0,3,40,42,281,401,47,77,51,80,35,63,1,2,-1,-1,-1,-1,-1,-1,100282
鲁尼帖斯,1184,74,100,0,0,0,22,4.5,23,23,25,22,0,0,0,0,0,0,0,3,51,52,350,488,59,93,63,97,44,76,1,2,-1,-1,-1,-1,-1,-1,100282
鲁尼帖斯,1185,74,100,0,0,0,22,4.5,23,23,25,22,0,0,0,0,0,0,0,3,53,54,363,505,61,96,66,101,46,79,1,2,-1,-1,-1,-1,-1,-1,100282
鲁尼帖斯,1186,74,100,0,0,0,22,4.5,23,23,25,22,0,0,0,0,0,0,0,3,55,56,376,522,64,100,68,104,47,82,1,2,-1,-1,-1,-1,-1,-1,100282
鲁尼帖斯,1502,74,100,0,0,0,22,4.5,23,23,25,22,0,0,0,0,0,0,0,3,20,25,154,254,26,48,28,50,19,40,1,2,-1,-1,-1,-1,-1,-1,100282
鲁尼帖斯,2117,74,100,0,0,0,22,4.5,23,23,25,22,0,0,0,0,0,0,0,3,6,10,66,125,11,24,12,25,8,19,1,2,-1,-1,-1,-1,-1,-1,100282
鲁尼帖斯,2425,74,100,0,0,0,22,4.5,23,23,25,22,0,0,0,0,0,0,0,3,6,10,66,125,11,24,12,25,8,19,1,2,-1,-1,-1,-1,-1,-1,100282
鲁乌,1483,720,0,50,50,0,20,5,35,35,20,10,0,0,0,0,0,0,10,10,1,1,40,51,7,10,5,8,1,4,1,2,-1,-1,-1,-1,-1,30,100432
伦迪,2480,160,0,0,20,80,24,4.5,28,28,21,36,0,0,0,0,0,0,1,1,1,1,46,60,7,11,6,9,8,11,1,2,627,-1,-1,-1,-1,-1,101761
罗多克雷,2119,1095,80,0,0,20,26,4.5,27,20,44,32,0,0,0,0,0,0,1,1,1,1,52,67,6,10,12,16,7,11,1,2,-1,-1,-1,-1,-1,-1,101576
罗多克雷,2457,1095,80,0,0,20,26,4.5,27,20,44,32,0,0,0,0,0,0,1,1,60,70,524,779,69,124,126,189,78,132,1,2,-1,-1,-1,-1,-1,-1,101576
罗特克拉,2120,1096,0,100,0,0,25,4.5,33,37,41,18,0,0,0,0,0,0,1,1,1,1,56,70,10,14,11,15,4,7,1,2,-1,-1,-1,-1,-1,-1,101577
洛安奇,2139,1111,90,0,0,10,28,4.5,52,30,18,14,0,0,0,0,0,0,1,1,1,1,74,90,9,14,6,11,3,7,1,2,-1,-1,-1,-1,-1,-1,101534
洛比特,2085,1069,70,30,0,0,25,4.5,29,34,28,19,0,0,0,0,0,0,1,1,1,1,48,62,9,13,8,11,4,7,1,2,-1,-1,-1,-1,-1,-1,101537
洛比特,2150,1069,70,30,0,0,25,4.5,29,34,28,19,0,0,0,0,0,0,1,1,30,40,272,454,54,96,46,86,23,56,1,2,-1,-1,-1,-1,-1,-1,101537
洛德摩米,2146,1118,0,0,90,10,29,4.5,25,48,19,26,0,0,0,0,0,0,1,1,1,1,54,71,14,19,7,11,6,11,1,2,-1,-1,-1,-1,-1,-1,101574
洛狄雷诺,2618,1228,0,20,80,0,25,4.5,40,32,37,18,8,8,8,8,8,8,5,4,1,1,60,75,9,13,10,14,4,7,1,2,-1,-1,-1,-1,-1,-1,101949
洛狄雷诺,2726,1336,0,20,80,0,25,4.5,40,42,47,28,8,8,8,8,8,8,5,4,1,1,68,82,12,16,13,17,6,10,1,2,-1,-1,-1,-1,-1,-1,101949
洛卡伦恩,339,272,0,0,80,20,26,4.5,22,33,24,24,0,0,0,0,0,0,1,5,1,1,42,57,9,13,7,11,5,9,1,2,-1,-1,-1,-1,-1,-1,100360
洛卡伦恩,1380,272,0,0,80,20,26,4.5,22,33,24,24,0,0,0,0,0,0,1,5,1,1,42,57,9,13,7,11,5,9,1,2,-1,-1,-1,-1,-1,-1,100360
洛可洛斯,1995,1000,50,50,0,0,25,4.5,33,29,25,20,0,0,0,0,0,0,1,1,1,1,50,65,8,12,7,11,4,8,1,2,-1,-1,-1,-1,-1,-1,101455
洛克尔,1998,1003,0,0,50,50,23,4.5,31,23,33,16,0,0,0,0,0,0,1,1,1,1,44,57,6,9,8,11,3,6,1,2,-1,-1,-1,-1,-1,-1,101458
洛克斯,477,85,50,0,0,50,20,4.5,19,27,43,10,0,0,0,30,0,0,1,0,1,1,30,42,6,9,9,12,1,4,1,2,-1,-1,-1,-1,-1,-1,100389
洛克斯,1701,85,50,0,0,50,20,4.5,19,27,43,10,0,0,0,30,0,0,1,0,100,100,632,873,131,192,191,252,33,91,1,2,-1,-1,-1,-1,-1,-1,100389
洛奇安,53,84,80,0,0,20,23,4.5,25,21,38,6,0,0,0,0,0,0,0,1,1,1,37,50,5,9,9,12,0,4,1,2,-1,-1,-1,-1,-1,-1,100286
洛奇安,1136,84,80,0,0,20,23,4.5,25,21,38,6,0,0,0,0,0,0,0,1,1,1,37,50,5,9,9,12,0,4,1,2,-1,-1,-1,-1,-1,-1,100286
洛奇安,1137,84,80,0,0,20,23,4.5,25,21,38,6,0,0,0,0,0,0,0,1,62,63,429,593,68,108,109,150,10,48,1,2,-1,-1,-1,-1,-1,-1,100286
洛奇安,1140,84,80,0,0,20,23,4.5,25,21,38,6,0,0,0,0,0,0,0,1,63,64,436,602,69,110,110,152,10,49,1,2,-1,-1,-1,-1,-1,-1,100286
